date,gare_regionsncf_libelle,type,nb_objets,freq
2018-01-01,Auvergne-Rhône-Alpes,"Vélos, trottinettes, accessoires 2 roues",39,5678086
2018-01-01,Auvergne-Rhône-Alpes,"Vêtements, chaussures",163,5678086
2018-01-01,Auvergne-Rhône-Alpes,"Appareils électroniques, informatiques, appareils photo",115,7057612
2018-01-01,Auvergne-Rhône-Alpes,"Articles de sport, loisirs, camping",2,7057612
2018-01-01,Auvergne-Rhône-Alpes,"Bagagerie: sacs, valises, cartables",139,7057612
2018-01-01,Auvergne-Rhône-Alpes,Divers,2,7057612
2018-01-01,Auvergne-Rhône-Alpes,Instruments de musique,1,7057612
2018-01-01,Auvergne-Rhône-Alpes,"Livres, articles de papéterie",1,7057612
2018-01-01,Auvergne-Rhône-Alpes,Pièces d'identités et papiers personnels,2,7057612
2018-01-01,Auvergne-Rhône-Alpes,"Porte-monnaie / portefeuille, argent, titres",69,7057612
2018-01-01,Auvergne-Rhône-Alpes,"Vélos, trottinettes, accessoires 2 roues",8,7057612
2018-01-01,Auvergne-Rhône-Alpes,"Vêtements, chaussures",7,7057612
2018-01-01,Auvergne-Rhône-Alpes,"Appareils électroniques, informatiques, appareils photo",217,32555240
2018-01-01,Auvergne-Rhône-Alpes,"Articles d'enfants, de puériculture",6,32555240
2018-01-01,Auvergne-Rhône-Alpes,"Articles de sport, loisirs, camping",17,32555240
2018-01-01,Auvergne-Rhône-Alpes,Articles médicaux,5,32555240
2018-01-01,Auvergne-Rhône-Alpes,"Bagagerie: sacs, valises, cartables",526,32555240
2018-01-01,Auvergne-Rhône-Alpes,"Bijoux, montres",3,32555240
2018-01-01,Auvergne-Rhône-Alpes,"Clés, porte-clés, badge magnétique",51,32555240
2018-01-01,Auvergne-Rhône-Alpes,Instruments de musique,7,32555240
2018-01-01,Auvergne-Rhône-Alpes,Parapluies,1,32555240
2018-01-01,Auvergne-Rhône-Alpes,Pièces d'identités et papiers personnels,6,32555240
2018-01-01,Auvergne-Rhône-Alpes,"Porte-monnaie / portefeuille, argent, titres",209,32555240
2018-01-01,Auvergne-Rhône-Alpes,"Vêtements, chaussures",49,32555240
2018-01-01,Bourgogne-Franche-Comté,"Appareils électroniques, informatiques, appareils photo",46,340741
2018-01-01,Bourgogne-Franche-Comté,"Articles d'enfants, de puériculture",4,340741
2018-01-01,Bourgogne-Franche-Comté,"Articles de sport, loisirs, camping",1,340741
2018-01-01,Bourgogne-Franche-Comté,Articles médicaux,4,340741
2018-01-01,Bourgogne-Franche-Comté,"Bagagerie: sacs, valises, cartables",71,340741
2018-01-01,Bourgogne-Franche-Comté,"Bijoux, montres",1,340741
2018-01-01,Bourgogne-Franche-Comté,"Clés, porte-clés, badge magnétique",8,340741
2018-01-01,Bourgogne-Franche-Comté,Divers,5,340741
2018-01-01,Bourgogne-Franche-Comté,Optique,18,340741
2018-01-01,Bourgogne-Franche-Comté,Parapluies,3,340741
2018-01-01,Bourgogne-Franche-Comté,"Porte-monnaie / portefeuille, argent, titres",5,340741
2018-01-01,Bourgogne-Franche-Comté,"Vélos, trottinettes, accessoires 2 roues",8,340741
2018-01-01,Bourgogne-Franche-Comté,"Vêtements, chaussures",18,340741
2018-01-01,Bourgogne-Franche-Comté,"Bagagerie: sacs, valises, cartables",14,733608
2018-01-01,Bourgogne-Franche-Comté,"Livres, articles de papéterie",1,733608
2018-01-01,Bourgogne-Franche-Comté,Optique,1,733608
2018-01-01,Bourgogne-Franche-Comté,"Porte-monnaie / portefeuille, argent, titres",3,733608
2018-01-01,Bourgogne-Franche-Comté,"Vêtements, chaussures",1,733608
2018-01-01,Bourgogne-Franche-Comté,"Appareils électroniques, informatiques, appareils photo",32,818644
2018-01-01,Bourgogne-Franche-Comté,"Bagagerie: sacs, valises, cartables",61,818644
2018-01-01,Bourgogne-Franche-Comté,"Clés, porte-clés, badge magnétique",5,818644
2018-01-01,Bourgogne-Franche-Comté,"Livres, articles de papéterie",1,818644
2018-01-01,Bourgogne-Franche-Comté,Optique,8,818644
2018-01-01,Bourgogne-Franche-Comté,Pièces d'identités et papiers personnels,8,818644
2018-01-01,Bourgogne-Franche-Comté,"Porte-monnaie / portefeuille, argent, titres",12,818644
2018-01-01,Bourgogne-Franche-Comté,"Vélos, trottinettes, accessoires 2 roues",1,818644
2018-01-01,Bourgogne-Franche-Comté,"Vêtements, chaussures",13,818644
2018-01-01,Bourgogne-Franche-Comté,"Appareils électroniques, informatiques, appareils photo",1,1006802
2018-01-01,Bourgogne-Franche-Comté,"Appareils électroniques, informatiques, appareils photo",34,1948332
2018-01-01,Bourgogne-Franche-Comté,"Bagagerie: sacs, valises, cartables",74,1948332
2018-01-01,Bourgogne-Franche-Comté,"Bijoux, montres",1,1948332
2018-01-01,Bourgogne-Franche-Comté,"Clés, porte-clés, badge magnétique",5,1948332
2018-01-01,Bourgogne-Franche-Comté,Pièces d'identités et papiers personnels,3,1948332
2018-01-01,Bourgogne-Franche-Comté,"Vélos, trottinettes, accessoires 2 roues",12,1948332
2018-01-01,Bourgogne-Franche-Comté,"Vêtements, chaussures",20,1948332
2018-01-01,Bourgogne-Franche-Comté,"Appareils électroniques, informatiques, appareils photo",99,5798071
2018-01-01,Bourgogne-Franche-Comté,"Articles d'enfants, de puériculture",1,5798071
2018-01-01,Bourgogne-Franche-Comté,"Articles de sport, loisirs, camping",4,5798071
2018-01-01,Bourgogne-Franche-Comté,"Bagagerie: sacs, valises, cartables",232,5798071
2018-01-01,Bourgogne-Franche-Comté,"Bijoux, montres",5,5798071
2018-01-01,Bourgogne-Franche-Comté,"Clés, porte-clés, badge magnétique",11,5798071
2018-01-01,Bourgogne-Franche-Comté,Divers,2,5798071
2018-01-01,Bourgogne-Franche-Comté,Instruments de musique,1,5798071
2018-01-01,Bourgogne-Franche-Comté,"Livres, articles de papéterie",1,5798071
2018-01-01,Bourgogne-Franche-Comté,Optique,10,5798071
2018-01-01,Bourgogne-Franche-Comté,"Porte-monnaie / portefeuille, argent, titres",59,5798071
2018-01-01,Bourgogne-Franche-Comté,"Vélos, trottinettes, accessoires 2 roues",19,5798071
2018-01-01,Bourgogne-Franche-Comté,"Vêtements, chaussures",9,5798071
2018-01-01,Bretagne,"Appareils électroniques, informatiques, appareils photo",1,636523
2018-01-01,Bretagne,"Bagagerie: sacs, valises, cartables",3,636523
2018-01-01,Bretagne,"Appareils électroniques, informatiques, appareils photo",2,786183
2018-01-01,Bretagne,"Bagagerie: sacs, valises, cartables",2,786183
2018-01-01,Bretagne,"Appareils électroniques, informatiques, appareils photo",22,1222341
2018-01-01,Bretagne,"Articles de sport, loisirs, camping",1,1222341
2018-01-01,Bretagne,Articles médicaux,1,1222341
2018-01-01,Bretagne,"Bagagerie: sacs, valises, cartables",19,1222341
2018-01-01,Bretagne,"Bijoux, montres",1,1222341
2018-01-01,Bretagne,"Porte-monnaie / portefeuille, argent, titres",11,1222341
2018-01-01,Bretagne,"Vêtements, chaussures",9,1222341
2018-01-01,Bretagne,"Appareils électroniques, informatiques, appareils photo",181,1722004
2018-01-01,Bretagne,"Articles d'enfants, de puériculture",34,1722004
2018-01-01,Bretagne,"Articles de sport, loisirs, camping",37,1722004
2018-01-01,Bretagne,Articles médicaux,12,1722004
2018-01-01,Bretagne,"Bagagerie: sacs, valises, cartables",312,1722004
2018-01-01,Bretagne,"Bijoux, montres",14,1722004
2018-01-01,Bretagne,"Clés, porte-clés, badge magnétique",30,1722004
2018-01-01,Bretagne,Divers,73,1722004
2018-01-01,Bretagne,"Livres, articles de papéterie",71,1722004
2018-01-01,Bretagne,Optique,97,1722004
2018-01-01,Bretagne,Parapluies,34,1722004
2018-01-01,Bretagne,Pièces d'identités et papiers personnels,49,1722004
2018-01-01,Bretagne,"Porte-monnaie / portefeuille, argent, titres",94,1722004
2018-01-01,Bretagne,"Vélos, trottinettes, accessoires 2 roues",44,1722004
2018-01-01,Bretagne,"Vêtements, chaussures",433,1722004
2018-01-01,Centre-Val de Loire,"Appareils électroniques, informatiques, appareils photo",5,728454
2018-01-01,Centre-Val de Loire,"Bagagerie: sacs, valises, cartables",23,728454
2018-01-01,Centre-Val de Loire,"Vêtements, chaussures",2,728454
2018-01-01,Centre-Val de Loire,"Appareils électroniques, informatiques, appareils photo",19,843252
2018-01-01,Centre-Val de Loire,"Articles de sport, loisirs, camping",3,843252
2018-01-01,Centre-Val de Loire,"Bagagerie: sacs, valises, cartables",41,843252
2018-01-01,Centre-Val de Loire,"Clés, porte-clés, badge magnétique",17,843252
2018-01-01,Centre-Val de Loire,"Livres, articles de papéterie",13,843252
2018-01-01,Centre-Val de Loire,Optique,22,843252
2018-01-01,Centre-Val de Loire,"Vêtements, chaussures",55,843252
2018-01-01,Centre-Val de Loire,"Appareils électroniques, informatiques, appareils photo",6,1465901
2018-01-01,Centre-Val de Loire,"Bagagerie: sacs, valises, cartables",12,1465901
2018-01-01,Centre-Val de Loire,"Appareils électroniques, informatiques, appareils photo",12,1585092
2018-01-01,Centre-Val de Loire,"Bagagerie: sacs, valises, cartables",16,1585092
2018-01-01,Centre-Val de Loire,"Bijoux, montres",3,1585092
2018-01-01,Centre-Val de Loire,"Clés, porte-clés, badge magnétique",18,1585092
2018-01-01,Centre-Val de Loire,Optique,12,1585092
2018-01-01,Centre-Val de Loire,Pièces d'identités et papiers personnels,16,1585092
2018-01-01,Centre-Val de Loire,"Porte-monnaie / portefeuille, argent, titres",33,1585092
2018-01-01,Centre-Val de Loire,"Appareils électroniques, informatiques, appareils photo",58,2572719
2018-01-01,Centre-Val de Loire,"Articles de sport, loisirs, camping",5,2572719
2018-01-01,Centre-Val de Loire,"Clés, porte-clés, badge magnétique",8,2572719
2018-01-01,Centre-Val de Loire,Divers,10,2572719
2018-01-01,Centre-Val de Loire,Optique,6,2572719
2018-01-01,Centre-Val de Loire,Pièces d'identités et papiers personnels,18,2572719
2018-01-01,Centre-Val de Loire,"Porte-monnaie / portefeuille, argent, titres",23,2572719
2018-01-01,Centre-Val de Loire,"Vélos, trottinettes, accessoires 2 roues",8,2572719
2018-01-01,Centre-Val de Loire,"Vêtements, chaussures",14,2572719
2018-01-01,Centre-Val de Loire,"Appareils électroniques, informatiques, appareils photo",112,3436479
2018-01-01,Centre-Val de Loire,"Articles d'enfants, de puériculture",11,3436479
2018-01-01,Centre-Val de Loire,"Bagagerie: sacs, valises, cartables",135,3436479
2018-01-01,Centre-Val de Loire,"Clés, porte-clés, badge magnétique",50,3436479
2018-01-01,Centre-Val de Loire,Divers,24,3436479
2018-01-01,Centre-Val de Loire,"Livres, articles de papéterie",24,3436479
2018-01-01,Centre-Val de Loire,Optique,51,3436479
2018-01-01,Centre-Val de Loire,Parapluies,25,3436479
2018-01-01,Centre-Val de Loire,Pièces d'identités et papiers personnels,122,3436479
2018-01-01,Centre-Val de Loire,"Porte-monnaie / portefeuille, argent, titres",70,3436479
2018-01-01,Centre-Val de Loire,"Vélos, trottinettes, accessoires 2 roues",16,3436479
2018-01-01,Centre-Val de Loire,"Vêtements, chaussures",103,3436479
2018-01-01,Grand Est,"Appareils électroniques, informatiques, appareils photo",1,898730
2018-01-01,Grand Est,"Bagagerie: sacs, valises, cartables",3,898730
2018-01-01,Grand Est,"Clés, porte-clés, badge magnétique",1,898730
2018-01-01,Grand Est,Pièces d'identités et papiers personnels,2,898730
2018-01-01,Grand Est,"Appareils électroniques, informatiques, appareils photo",5,1013669
2018-01-01,Grand Est,Parapluies,1,1013669
2018-01-01,Grand Est,Pièces d'identités et papiers personnels,1,1013669
2018-01-01,Grand Est,"Porte-monnaie / portefeuille, argent, titres",3,1013669
2018-01-01,Grand Est,"Appareils électroniques, informatiques, appareils photo",7,1646301
2018-01-01,Grand Est,Articles médicaux,2,1646301
2018-01-01,Grand Est,"Bagagerie: sacs, valises, cartables",27,1646301
2018-01-01,Grand Est,"Clés, porte-clés, badge magnétique",9,1646301
2018-01-01,Grand Est,Divers,5,1646301
2018-01-01,Grand Est,"Livres, articles de papéterie",1,1646301
2018-01-01,Grand Est,Optique,3,1646301
2018-01-01,Grand Est,Pièces d'identités et papiers personnels,14,1646301
2018-01-01,Grand Est,"Porte-monnaie / portefeuille, argent, titres",12,1646301
2018-01-01,Grand Est,"Vêtements, chaussures",20,1646301
2018-01-01,Grand Est,"Appareils électroniques, informatiques, appareils photo",34,3950944
2018-01-01,Grand Est,Articles médicaux,1,3950944
2018-01-01,Grand Est,"Bagagerie: sacs, valises, cartables",60,3950944
2018-01-01,Grand Est,"Clés, porte-clés, badge magnétique",3,3950944
2018-01-01,Grand Est,"Livres, articles de papéterie",1,3950944
2018-01-01,Grand Est,Optique,8,3950944
2018-01-01,Grand Est,Pièces d'identités et papiers personnels,5,3950944
2018-01-01,Grand Est,"Porte-monnaie / portefeuille, argent, titres",13,3950944
2018-01-01,Grand Est,"Vélos, trottinettes, accessoires 2 roues",6,3950944
2018-01-01,Grand Est,"Vêtements, chaussures",7,3950944
2018-01-01,Grand Est,"Appareils électroniques, informatiques, appareils photo",174,5055333
2018-01-01,Grand Est,Articles médicaux,3,5055333
2018-01-01,Grand Est,"Bagagerie: sacs, valises, cartables",437,5055333
2018-01-01,Grand Est,"Bijoux, montres",9,5055333
2018-01-01,Grand Est,"Clés, porte-clés, badge magnétique",62,5055333
2018-01-01,Grand Est,Divers,26,5055333
2018-01-01,Grand Est,"Livres, articles de papéterie",24,5055333
2018-01-01,Grand Est,Optique,82,5055333
2018-01-01,Grand Est,Parapluies,23,5055333
2018-01-01,Grand Est,Pièces d'identités et papiers personnels,130,5055333
2018-01-01,Grand Est,"Porte-monnaie / portefeuille, argent, titres",124,5055333
2018-01-01,Grand Est,"Vélos, trottinettes, accessoires 2 roues",57,5055333
2018-01-01,Grand Est,"Vêtements, chaussures",138,5055333
2018-01-01,Grand Est,"Appareils électroniques, informatiques, appareils photo",70,7035904
2018-01-01,Grand Est,"Articles d'enfants, de puériculture",6,7035904
2018-01-01,Grand Est,"Articles de sport, loisirs, camping",11,7035904
2018-01-01,Grand Est,"Bagagerie: sacs, valises, cartables",170,7035904
2018-01-01,Grand Est,"Bijoux, montres",7,7035904
2018-01-01,Grand Est,"Clés, porte-clés, badge magnétique",34,7035904
2018-01-01,Grand Est,Divers,17,7035904
2018-01-01,Grand Est,"Livres, articles de papéterie",4,7035904
2018-01-01,Grand Est,Optique,32,7035904
2018-01-01,Grand Est,Parapluies,7,7035904
2018-01-01,Grand Est,Pièces d'identités et papiers personnels,20,7035904
2018-01-01,Grand Est,"Porte-monnaie / portefeuille, argent, titres",70,7035904
2018-01-01,Grand Est,"Vêtements, chaussures",51,7035904
2018-01-01,Grand Est,"Appareils électroniques, informatiques, appareils photo",112,7582349
2018-01-01,Grand Est,"Bagagerie: sacs, valises, cartables",220,7582349
2018-01-01,Grand Est,"Bijoux, montres",3,7582349
2018-01-01,Grand Est,"Clés, porte-clés, badge magnétique",7,7582349
2018-01-01,Grand Est,"Livres, articles de papéterie",2,7582349
2018-01-01,Grand Est,Optique,7,7582349
2018-01-01,Grand Est,Pièces d'identités et papiers personnels,9,7582349
2018-01-01,Grand Est,"Porte-monnaie / portefeuille, argent, titres",66,7582349
2018-01-01,Grand Est,"Vélos, trottinettes, accessoires 2 roues",22,7582349
2018-01-01,Grand Est,"Vêtements, chaussures",43,7582349
2018-01-01,Hauts-de-France,"Appareils électroniques, informatiques, appareils photo",6,677171
2018-01-01,Hauts-de-France,"Bagagerie: sacs, valises, cartables",2,677171
2018-01-01,Hauts-de-France,"Appareils électroniques, informatiques, appareils photo",35,784536
2018-01-01,Hauts-de-France,"Bagagerie: sacs, valises, cartables",61,784536
2018-01-01,Hauts-de-France,"Bijoux, montres",3,784536
2018-01-01,Hauts-de-France,Optique,3,784536
2018-01-01,Hauts-de-France,Pièces d'identités et papiers personnels,8,784536
2018-01-01,Hauts-de-France,"Porte-monnaie / portefeuille, argent, titres",17,784536
2018-01-01,Hauts-de-France,"Vélos, trottinettes, accessoires 2 roues",4,784536
2018-01-01,Hauts-de-France,"Bagagerie: sacs, valises, cartables",33,895183
2018-01-01,Hauts-de-France,"Clés, porte-clés, badge magnétique",1,895183
2018-01-01,Hauts-de-France,Optique,1,895183
2018-01-01,Hauts-de-France,Pièces d'identités et papiers personnels,4,895183
2018-01-01,Hauts-de-France,"Porte-monnaie / portefeuille, argent, titres",6,895183
2018-01-01,Hauts-de-France,"Appareils électroniques, informatiques, appareils photo",24,1298880
2018-01-01,Hauts-de-France,"Articles d'enfants, de puériculture",1,1298880
2018-01-01,Hauts-de-France,Articles médicaux,2,1298880
2018-01-01,Hauts-de-France,Instruments de musique,1,1298880
2018-01-01,Hauts-de-France,Optique,14,1298880
2018-01-01,Hauts-de-France,"Vélos, trottinettes, accessoires 2 roues",2,1298880
2018-01-01,Hauts-de-France,"Bagagerie: sacs, valises, cartables",9,1495770
2018-01-01,Hauts-de-France,"Clés, porte-clés, badge magnétique",4,1495770
2018-01-01,Hauts-de-France,Pièces d'identités et papiers personnels,1,1495770
2018-01-01,Hauts-de-France,"Porte-monnaie / portefeuille, argent, titres",1,1495770
2018-01-01,Hauts-de-France,"Appareils électroniques, informatiques, appareils photo",16,1619445
2018-01-01,Hauts-de-France,"Articles de sport, loisirs, camping",1,1619445
2018-01-01,Hauts-de-France,"Bagagerie: sacs, valises, cartables",14,1619445
2018-01-01,Hauts-de-France,"Porte-monnaie / portefeuille, argent, titres",14,1619445
2018-01-01,Hauts-de-France,"Vélos, trottinettes, accessoires 2 roues",5,1619445
2018-01-01,Hauts-de-France,"Vêtements, chaussures",2,1619445
2018-01-01,Hauts-de-France,"Appareils électroniques, informatiques, appareils photo",52,1663300
2018-01-01,Hauts-de-France,"Bagagerie: sacs, valises, cartables",44,1663300
2018-01-01,Hauts-de-France,"Clés, porte-clés, badge magnétique",13,1663300
2018-01-01,Hauts-de-France,Optique,22,1663300
2018-01-01,Hauts-de-France,"Porte-monnaie / portefeuille, argent, titres",33,1663300
2018-01-01,Hauts-de-France,"Vélos, trottinettes, accessoires 2 roues",3,1663300
2018-01-01,Hauts-de-France,"Vêtements, chaussures",7,1663300
2018-01-01,Hauts-de-France,"Appareils électroniques, informatiques, appareils photo",8,2164053
2018-01-01,Hauts-de-France,Articles médicaux,2,2164053
2018-01-01,Hauts-de-France,Pièces d'identités et papiers personnels,3,2164053
2018-01-01,Hauts-de-France,"Porte-monnaie / portefeuille, argent, titres",7,2164053
2018-01-01,Hauts-de-France,"Vêtements, chaussures",3,2164053
2018-01-01,Hauts-de-France,"Appareils électroniques, informatiques, appareils photo",14,2823221
2018-01-01,Hauts-de-France,"Bagagerie: sacs, valises, cartables",13,2823221
2018-01-01,Hauts-de-France,"Vélos, trottinettes, accessoires 2 roues",1,2823221
2018-01-01,Hauts-de-France,"Appareils électroniques, informatiques, appareils photo",15,4060559
2018-01-01,Hauts-de-France,"Bagagerie: sacs, valises, cartables",22,4060559
2018-01-01,Hauts-de-France,"Clés, porte-clés, badge magnétique",3,4060559
2018-01-01,Hauts-de-France,Pièces d'identités et papiers personnels,4,4060559
